time_hours,weather,satellite_longitude_deg,satellite_latitude_deg,satellite_radius_km,uplink_range_km,downlink_range_km,uplink_elevation_deg,downlink_elevation_deg,uplink_FSPL_dB,downlink_FSPL_dB,uplink_rain_attenuation_dB,downlink_rain_attenuation_dB,downlink_Tsys_K,uplink_Eb_N0_dB,downlink_Eb_N0_dB,combined_Eb_N0_dB_noise_only,combined_margin_dB_noise_only,combined_Eb_NI_dB,combined_margin_dB_with_interference,uplink_ASI_C_I_dB,downlink_ASI_C_I_dB,IMD_C_I_dB,BER_with_interference_uncoded,BER_with_interference_with_coding_gain,shannon_capacity_with_interference_Mbps,shannon_capacity_margin_with_interference_Mbps
21.0,clear,12.958216996309359,0.02870679828571641,42191.85533579376,37684.045125189936,37849.25580971468,41.63668937214445,39.46006157621027,206.89571101703055,205.59477181780022,0.0,0.0,127.23390758538102,14.071041950930464,14.9573421018641,11.481321883691166,4.481321883691166,10.987428212535264,3.9874282125352636,25.59086940151048,15.67541048720566,30.0,2.713570677610156e-07,7.333277642662535e-13,77.96596205959267,67.96596205959267
21.166666666666664,clear,12.960140381154776,0.029897683191648868,42190.57307923015,37682.67344642861,37847.82519521018,41.63777458673081,39.46185871286776,206.89539484961432,205.59444350501624,0.0,0.0,127.23364529416325,14.071358118346694,14.957679367587446,11.481647527542819,4.481647527542819,10.987804117855072,3.987804117855072,25.591679924290602,15.676231268867992,30.0,2.710514387488064e-07,7.317091311188537e-13,77.96945562336772,67.96945562336772
21.333333333333332,clear,12.962140057030503,0.031031344142093947,42189.23996197966,37681.25605861081,37846.346159699264,41.638786553070325,39.463619974479,206.89506813432115,205.5941040670122,0.0,0.0,127.23338826485377,14.071684833639864,14.958027578940943,11.48198389789863,4.48198389789863,10.9881888509134,3.9881888509133994,25.592482846941472,15.677044977377362,30.0,2.707389623819341e-07,7.300560436170445e-13,77.97303129957157,67.97303129957157
21.5,clear,12.964212196570967,0.032105611317960615,42187.85853561936,37679.795675126785,37844.82153449542,41.63972332211593,39.46534198035801,206.89473149544784,205.59375415230843,0.0,0.0,127.2331369891655,14.072021472513171,14.958386070619213,11.482330352041231,4.482330352041231,10.98858123646027,3.98858123646027,25.593272397242337,15.677845819732896,30.0,2.704206142808133e-07,7.283737747621547e-13,77.97667817005882,67.97667817005882
21.666666666666664,clear,12.966352833715654,0.03311842857942492,42186.43144418956,37678.295091658605,37843.25423817316,41.64058308888581,39.467021424621386,206.89438557632312,205.5933944295186,0.0,0.0,127.23289194774146,14.072367391637897,14.95875415760122,11.4826862279144,4.4826862279143995,10.988980092655162,3.9889800926551615,25.59404290480062,15.678628103822659,30.0,2.700973716480099e-07,7.26667584800844e-13,77.98038525464192,67.98038525464192
21.833333333333332,clear,12.968557871300114,0.034067857401367266,42184.96141913326,37676.75718082535,37841.64727097852,41.641364196010294,39.468655082591845,206.89403103808394,205.5930255860788,0.0,0.0,127.2326536092371,14.072721929877076,14.959131136452584,11.483050845382053,4.483050845382053,10.989384236600937,3.9893842366009373,25.59478884375173,15.679386281169945,30.0,2.697702085826487e-07,7.249426955005324e-13,77.98414156248093,67.98414156248093
22.0,clear,12.970823088897907,0.03495208058369564,42183.45127406806,37675.18488668089,37840.00370908303,41.64206513699424,39.4702398170486,206.89366855841735,205.59264832693992,0.0,0.0,127.23242242942607,14.073084409543668,14.959516286663813,11.483423507522417,4.483423507522417,10.989792489786296,3.9897924897862964,25.595504874346993,15.680114988555118,30.0,2.694400915304884e-07,7.232042654892762e-13,77.98793614263565,67.98793614263565
22.166666666666664,clear,12.973144150898476,0.03576940572945398,42181.90389940102,37673.58121907524,37838.32669869262,41.64268455918836,39.47177258431159,206.89329883027023,205.59226337322602,0.0,0.0,127.23219885033093,14.073454137690788,14.959908872021515,11.483803501954654,4.483803501954654,10.99020368340782,3.9902036834078203,25.59618588312802,15.680809088249653,30.0,2.691079748934248e-07,7.214573667844297e-13,77.99175813351195,67.99175813351195
22.333333333333332,clear,12.975516614805462,0.036518268484058064,42180.32225679636,37671.94924788995,37836.6194500224,41.64322126646286,39.47325044014749,206.89292256052937,205.59187146086157,0.0,0.0,127.23198329938066,14.073830407431643,14.960308142009922,11.48419010219547,4.48419010219547,10.990616663535686,3.990616663535686,25.59682702139073,15.681463706518686,30.0,2.6877479682686967e-07,7.197069626521071e-13,77.99559681086778,67.99559681086778
22.5,clear,12.977935939739627,0.03719723552945909,42178.709373506914,37670.29209715875,37834.88523114909,41.64367422157783,39.47467054548556,206.89254046867467,205.59147333916945,0.0,0.0,127.2317761885964,14.074212499286347,14.960713333240818,11.484582569043141,4.484582569043141,10.99103029609092,3.991030296090919,25.59742374160709,15.682074270091986,30.0,2.6844147524930524e-07,7.179578869121756e-13,77.9994416340801,67.9994416340801
22.666666666666664,clear,12.980397495130047,0.037805007327504386,42177.06833657997,37668.612939084705,37833.12736175269,41.64404254824504,39.476030171931804,206.89215328540695,205.59106976944287,0.0,0.0,127.23157791380703,14.074599682554066,14.961123670908307,11.48498015198696,4.48498015198696,10.991443471608227,3.9914434716082265,25.597971831574764,15.682636540356011,30.0,2.6810890408231983e-07,7.162148247669241e-13,78.00328229043109,68.00328229043109
22.833333333333332,clear,12.98289656957701,0.03834042060724436,42175.40228694866,37666.914987965356,37831.34920675968,41.64432553287678,39.47732670707003,206.89176175125456,205.59066152349357,0.0,0.0,127.23138885389596,14.07499121670645,14.961538370266283,11.485382090638268,4.485382090638268,10.99185510975487,3.9918551097548693,25.5984674459954,15.683146644996855,30.0,2.677779497414843e-07,7.14482295237545e-13,78.00710873713837,68.00710873713837
23.0,clear,12.985428379869587,0.03880245059142482,42173.714413420275,37665.201494037574,37829.55416989967,41.64452262601769,39.478557659539526,206.8913666151599,205.59024938217965,0.0,0.0,127.23120937008078,14.075386352801104,14.9619566381254,11.485787616181454,4.4857876161814545,10.992264163577161,3.992264163577161,25.59890713526187,15.683601106816257,30.0,2.674494478967197e-07,7.127646352794254e-13,78.01091124086409,68.01091124086409
23.166666666666664,clear,12.987988080140674,0.039190212957903516,42172.007946572885,37663.4757372537,37827.74568718795,41.64463344345653,39.479720663878574,206.8909686330495,205.58983413391468,0.0,0.0,127.23103980522662,14.075784334911503,14.962377674367247,11.486195952841811,4.486195952841811,10.99266962345626,3.99266962345626,25.599287871217513,15.683996869562144,30.0,2.6712420051197505e-07,7.110659855981184e-13,78.01468041453144,68.01468041453144
23.333333333333332,clear,12.990570771141943,0.039502965532236464,42170.28615257204,37661.74102100123,37825.92722034651,41.64465776701494,39.48081348512422,206.89056856638993,205.58941657316205,0.0,0.0,127.23088048319522,14.076184401571084,14.962800673472202,11.486606319367127,4.486606319367127,10.993070520747633,3.993070520747633,25.599607069725344,15.684331320529106,30.0,2.6680297317937486e-07,7.093902782128297e-13,78.01840725120984,68.01840725120984
